,state_code,state,district,sero_0,N_0,sero_1,N_1,sero_2,N_2,sero_3,N_3,sero_4,N_4,sero_5,N_5,sero_6,N_6,N_tot,Rt,Rt_upper,Rt_lower,S0,I0,R0,D0,dT0,dD0,V0
532,TN,Tamil Nadu,Thoothukkudi,0.30585733,519664.0,0.30585733,368053.0,0.31847048,268016.0,0.32246667,231361.0,0.32747,162180.0,0.2841513,121155.0,0.25902036,78039.0,1748468.0,2.170729397244231,2.4385896804364444,1.898643903765659,1096219.337939149,20700.77030357346,631473.8917572775,74,7328.636652369112,0,83563.205750764
533,TN,Tamil Nadu,Tiruchirappalli,0.30658117,770914.0,0.30658117,575747.0,0.3165427,422219.0,0.32087845,375039.0,0.3273373,273983.0,0.28581542,188444.0,0.26310992,113533.0,2719879.0,1.710433751289803,1.7539451807739868,1.666812285083167,1471344.9986810717,60119.790489207255,1188303.210829721,111,17375.64086342573,0,129989.11532506299
534,TN,Tamil Nadu,Tirunelveli,0.30481905,907457.0,0.30481905,646820.0,0.3163674,472832.0,0.3210462,403297.0,0.3273012,295525.0,0.28846902,211785.0,0.2640542,137253.0,3074969.0,2.1409809373088406,2.31220609925752,1.968039045129939,1884442.8241698558,47746.64163157949,1142628.5341985647,151,13934.220156733061,0,146959.66252983813
535,TN,Tamil Nadu,Tirupathur,0.30030856,1191708.0,0.30030856,904405.0,0.31140906,612514.0,0.3131752,503923.0,0.31875518,343150.0,0.27896658,231633.0,0.2556989,145930.0,3933263.0,2.349439717140823,2.6400532218860384,2.0538460250795305,2397460.252146355,0.0,1548455.5274992697,66,11748.275184074768,0,187979.4570680546
536,TN,Tamil Nadu,Tiruppur,0.32328498,648403.0,0.32328498,529584.0,0.32743704,432979.0,0.330735,361660.0,0.3340574,239774.0,0.29011023,161642.0,0.2608424,103258.0,2477300.0,1.632336501850004,1.7316864877063476,1.5324109722068504,1031857.1370182559,0.0,1479109.6486913515,136,14914.05261495093,0,118395.72105773035
537,TN,Tamil Nadu,Tiruvannamalai,0.27371508,740710.0,0.27371508,560637.0,0.29285368,377968.0,0.28826773,305936.0,0.29131162,218550.0,0.25500444,157935.0,0.23947807,101183.0,2462919.0,1.884736990870434,2.0015337478859334,1.7671439894524708,1651508.7532266574,1535.9040681542829,809681.3427051884,193,4174.125516202096,0,117708.42082581203
538,TN,Tamil Nadu,Vellore,0.30030856,1191708.0,0.30030856,904405.0,0.31140906,612514.0,0.3131752,503923.0,0.31875518,343150.0,0.27896658,231633.0,0.2556989,145930.0,3933263.0,1.9395886195799998,2.0006619234918332,1.8782983068895533,2384535.7053645505,3501.263152601663,1544974.031482848,252,9765.509584291023,0,187979.4570680546
539,TN,Tamil Nadu,Viluppuram,0.2679373,1093350.0,0.2679373,788113.0,0.28858626,528765.0,0.282934,421127.0,0.28566894,291366.0,0.24978231,208052.0,0.23589432,124624.0,3455397.0,1.8691195644533698,2.0247639424822945,1.712057965113407,2321787.2501693917,0.0,1143109.0706454758,36,5226.937596577045,0,165141.16956190945
540,TN,Tamil Nadu,Virudhunagar,0.30512990000000006,566144.0,0.30512990000000006,421394.0,0.3176624,307889.0,0.32275909999999997,267117.0,0.32951948,177780.0,0.2902077,127414.0,0.26439470000000004,72980.0,1940718.0,2.305976416051836,2.4314796863432866,2.1795532985658155,1256969.774793697,7127.311865297379,676464.9133410056,156,3275.676923066271,0,92751.26427147149
541,TG,Telangana,Adilabad,0.2849842,923528.0,0.2849842,612850.0,0.29822707,400417.0,0.29848263,304134.0,0.30127028,190137.0,0.2583388,152068.0,0.24248254,80317.0,2663451.0,1.3226535066083676,1.38712826914465,1.2579368418079935,1170801.3589448037,1492649.6410551963,0.0,0,31999.2864226212,0,60199.82993013341
542,TG,Telangana,Bhadradri Kothagudem,0.27897477,862470.0,0.27897477,668132.0,0.2954505,445114.0,0.29288518,329469.0,0.29682988,204227.0,0.2553068,173610.0,0.23886375,100118.0,2783140.0,2.455946999625467,2.6099760880923624,2.300530084434052,1471171.1025376755,1311968.8974623245,0.0,0,6829.541695065749,0,62905.06364553037
543,TG,Telangana,Hyderabad,0.36064032,1276897.0,0.36064032,972233.0,0.35697386,624755.0,0.37418473,443488.0,0.38543198,275737.0,0.34483224,162813.0,0.30369985,104119.0,3860042.0,1.4379665898028258,1.5328758551683752,1.3425322177776593,2023994.2298686553,441911.21172467433,1394136.5584066703,0,10706.18225992094,0,87245.40902880213
544,TG,Telangana,Jagtial,0.28243779999999996,1099516.0,0.28243779999999996,840718.0,0.29697537,573223.0,0.29405382,458512.0,0.29665820000000004,299872.0,0.25414136,263320.0,0.23730610000000002,165302.0,3700463.0,1.7470230715993778,1.7975868729481086,1.6963106122010627,1810652.5602681052,1889810.4397318948,0.0,0,37747.50234000563,0,83638.57388881991
545,TG,Telangana,Jangaon,0.28551614,1100804.0,0.28551614,791150.0,0.30014476,536383.0,0.2983285,405069.0,0.29985,270382.0,0.25709873,247255.0,0.24028681,147235.0,3498278.0,2.233791677801397,2.505998850032543,1.957219930023668,2050107.4350676956,1448170.5649323044,0.0,0,12893.912432620366,0,79068.74977175373
546,TG,Telangana,Jayashankar Bhupalapally,0.28551614,1100804.0,0.28551614,791150.0,0.30014476,536383.0,0.2983285,405069.0,0.29985,270382.0,0.25709873,247255.0,0.24028681,147235.0,3498278.0,1.8955299995521462,2.215425783325906,1.5695894172952747,1888291.0803645174,1609986.9196354826,0.0,0,10387.012384745049,0,79068.74977175373
547,TG,Telangana,Jogulamba Gadwal,0.26968607,1456626.0,0.26968607,904248.0,0.28811553,598879.0,0.2824587,428646.0,0.2842014,280997.0,0.24704958,232343.0,0.23372427,124090.0,4025829.0,2.1722567095977836,2.281005785073914,2.0628176612763287,2710011.109913512,219239.10082419775,1096578.78926229,0,7665.702826020903,0,90992.55857449566
548,TG,Telangana,Kamareddy,0.27885872,833550.0,0.27885872,566223.0,0.29425973,387384.0,0.29028517,289017.0,0.29282805,186830.0,0.25443918,161927.0,0.23843506,88816.0,2513747.0,2.0870230856059284,2.2197388240143194,1.9532783043984758,1485247.5142122572,1028499.4857877427,0.0,0,20885.594251104885,0,56816.19143261245
549,TG,Telangana,Karimnagar,0.28243779999999996,1099516.0,0.28243779999999996,840718.0,0.29697537,573223.0,0.29405382,458512.0,0.29665820000000004,299872.0,0.25414136,263320.0,0.23730610000000002,165302.0,3700463.0,1.6587796861881694,1.7332456922803157,1.5839908090205819,2160113.0914045167,1540349.9085954833,0.0,0,11238.99558628138,0,83638.57388881991
550,TG,Telangana,Khammam,0.27897477,862470.0,0.27897477,668132.0,0.2954505,445114.0,0.29288518,329469.0,0.29682988,204227.0,0.2553068,173610.0,0.23886375,100118.0,2783140.0,2.1709058178502043,2.252094883148404,2.08933279947861,1582653.5334277614,1200486.4665722386,0.0,0,10996.505829299802,0,62905.06364553037
551,TG,Telangana,Komaram Bheem,0.2849842,923528.0,0.2849842,612850.0,0.29822707,400417.0,0.29848263,304134.0,0.30127028,190137.0,0.2583388,152068.0,0.24248254,80317.0,2663451.0,0.4308582853274746,0.5577765077562644,0.30299927991002795,1339802.214433792,1323648.785566208,0.0,0,17752.800235598283,0,60199.82993013341
552,TG,Telangana,Mahabubabad,0.28551614,1100804.0,0.28551614,791150.0,0.30014476,536383.0,0.2983285,405069.0,0.29985,270382.0,0.25709873,247255.0,0.24028681,147235.0,3498278.0,2.5404499636812696,3.098782251386688,1.9634404501771017,2187556.670560046,1310721.329439954,0.0,0,6080.063258775878,0,79068.74977175373
553,TG,Telangana,Mahabubnagar,0.26968607,1456626.0,0.26968607,904248.0,0.28811553,598879.0,0.2824587,428646.0,0.2842014,280997.0,0.24704958,232343.0,0.23372427,124090.0,4025829.0,1.9857449968730774,2.2548668142393025,1.7123577598538091,2269684.37070172,1756144.6292982802,0.0,0,31504.24038734571,0,90992.55857449566
554,TG,Telangana,Mancherial,0.2849842,923528.0,0.2849842,612850.0,0.29822707,400417.0,0.29848263,304134.0,0.30127028,190137.0,0.2583388,152068.0,0.24248254,80317.0,2663451.0,1.939635636722501,2.145799396602606,1.7309779652428205,1332079.8420853533,1331371.1579146467,0.0,0,18545.64374126578,0,60199.82993013341
555,TG,Telangana,Medak,0.28102872,1035400.0,0.28102872,700369.0,0.29664558,455282.0,0.29255638,324456.0,0.29305664,210428.0,0.25257110000000005,190925.0,0.23693256,108015.0,3024875.0,2.232893136989066,2.423326577125472,2.0403338003637557,1715988.0644803718,1308886.9355196282,0.0,0,18798.52219952728,0,68368.80444202364
556,TG,Telangana,Medchal Malkajgiri,0.33013108,1670518.0,0.33013108,1296470.0,0.33547547,875543.0,0.3441317,580321.0,0.35074466,358190.0,0.30267465,245028.0,0.27329102,134819.0,5160889.0,1.6981191994393554,1.7636669175333648,1.6323214452529071,2274530.072599591,2886358.927400409,0.0,0,42626.834834751695,0,116647.40221926227
557,TG,Telangana,Mulugu,0.28551614,1100804.0,0.28551614,791150.0,0.30014476,536383.0,0.2983285,405069.0,0.29985,270382.0,0.25709873,247255.0,0.24028681,147235.0,3498278.0,2.401943648690497,2.5900621200069165,2.211750934385682,1843140.4194660187,1655137.5805339813,0.0,0,7189.037269275562,0,79068.74977175373
558,TG,Telangana,Nagarkurnool,0.26968607,1456626.0,0.26968607,904248.0,0.28811553,598879.0,0.2824587,428646.0,0.2842014,280997.0,0.24704958,232343.0,0.23372427,124090.0,4025829.0,2.5544283230347347,3.012148001879629,2.084231504083031,2325495.973995038,1700333.0260049622,0.0,0,21196.75494708035,0,90992.55857449566
559,TG,Telangana,Nalgonda,0.27394584,1118420.0,0.27394584,813929.0,0.2921805,515116.0,0.2868266,382021.0,0.28749040000000003,264289.0,0.24895726,241959.0,0.23450887,145500.0,3481234.0,1.8670700445539241,2.086642641637037,1.6446663517520985,2087503.5365574309,1393730.4634425691,0.0,0,10748.032641111315,0,78683.51801741352
560,TG,Telangana,Narayanpet,0.26968607,1456626.0,0.26968607,904248.0,0.28811553,598879.0,0.2824587,428646.0,0.2842014,280997.0,0.24704958,232343.0,0.23372427,124090.0,4025829.0,2.2482403139215323,2.327954249246635,2.168156282718085,2612008.53043803,1413820.46956197,0.0,0,21548.491492053734,0,90992.55857449566
561,TG,Telangana,Nirmal,0.2849842,923528.0,0.2849842,612850.0,0.29822707,400417.0,0.29848263,304134.0,0.30127028,190137.0,0.2583388,152068.0,0.24248254,80317.0,2663451.0,1.25960205863271,1.3186987987793453,1.2003021522279238,963269.688435741,1700181.311564259,0.0,0,49849.10358347503,0,60199.82993013341
562,TG,Telangana,Nizamabad,0.27885872,833550.0,0.27885872,566223.0,0.29425973,387384.0,0.29028517,289017.0,0.29282805,186830.0,0.25443918,161927.0,0.23843506,88816.0,2513747.0,1.7006271552266512,1.7494464914408425,1.6516692555625698,1354378.1544183316,1159368.8455816684,0.0,0,30067.05566162107,0,56816.19143261245
563,TG,Telangana,Peddapalli,0.28243779999999996,1099516.0,0.28243779999999996,840718.0,0.29697537,573223.0,0.29405382,458512.0,0.29665820000000004,299872.0,0.25414136,263320.0,0.23730610000000002,165302.0,3700463.0,2.087382296570157,2.1649706004244145,2.0094434148461633,2164810.738417308,1535652.2615826922,0.0,0,12399.978679657585,0,83638.57388881991
564,TG,Telangana,Rajanna Sircilla,0.28243779999999996,1099516.0,0.28243779999999996,840718.0,0.29697537,573223.0,0.29405382,458512.0,0.29665820000000004,299872.0,0.25414136,263320.0,0.23730610000000002,165302.0,3700463.0,1.825016635458415,1.8861486325853556,1.7636672115064902,2086264.4357760279,1614198.5642239721,0.0,0,19661.708365054386,0,83638.57388881991
565,TG,Telangana,Ranga Reddy,0.33013108,1670518.0,0.33013108,1296470.0,0.33547547,875543.0,0.3441317,580321.0,0.35074466,358190.0,0.30267465,245028.0,0.27329102,134819.0,5160889.0,1.739504488949789,1.7902329200945213,1.6886264287209491,2635138.3712613415,2525750.6287386585,0.0,0,26187.715774804106,0,116647.40221926227
566,TG,Telangana,Sangareddy,0.28102872,1035400.0,0.28102872,700369.0,0.29664558,455282.0,0.29255638,324456.0,0.29305664,210428.0,0.25257110000000005,190925.0,0.23693256,108015.0,3024875.0,2.0744933027679435,2.2474155117276218,1.8998199911942177,1662057.7861758538,1362817.2138241462,0.0,0,23733.10790115648,0,68368.80444202364
567,TG,Telangana,Siddipet,0.28102872,1035400.0,0.28102872,700369.0,0.29664558,455282.0,0.29255638,324456.0,0.29305664,210428.0,0.25257110000000005,190925.0,0.23693256,108015.0,3024875.0,1.9194634511324213,2.012756125223291,1.8256634541514951,1813419.9472834955,1211455.0527165045,0.0,0,12418.104185021119,0,68368.80444202364
568,TG,Telangana,Suryapet,0.27394584,1118420.0,0.27394584,813929.0,0.2921805,515116.0,0.2868266,382021.0,0.28749040000000003,264289.0,0.24895726,241959.0,0.23450887,145500.0,3481234.0,1.9480098050667802,2.0292010300678838,1.866434606516701,2099001.035292985,422454.3191493151,959778.6455576997,0,11378.632794530502,0,78683.51801741352
569,TG,Telangana,Vikarabad,0.33013108,1670518.0,0.33013108,1296470.0,0.33547547,875543.0,0.3441317,580321.0,0.35074466,358190.0,0.30267465,245028.0,0.27329102,134819.0,5160889.0,1.9294790987981842,2.0374725887716116,1.8208052204903338,1863066.3022829965,3297822.6977170035,0.0,0,71359.37831226901,0,116647.40221926227
570,TG,Telangana,Wanaparthy,0.26968607,1456626.0,0.26968607,904248.0,0.28811553,598879.0,0.2824587,428646.0,0.2842014,280997.0,0.24704958,232343.0,0.23372427,124090.0,4025829.0,2.121147153148008,2.228821215521755,2.0127967340535706,2478133.480031526,1547695.5199684738,0.0,0,21986.542140597296,0,90992.55857449566
571,TG,Telangana,Warangal Rural,0.28551614,1100804.0,0.28551614,791150.0,0.30014476,536383.0,0.2983285,405069.0,0.29985,270382.0,0.25709873,247255.0,0.24028681,147235.0,3498278.0,2.594192612197635,2.699439298231403,2.488299812430376,1997256.6471626482,1501021.3528373518,0.0,0,13726.591709090957,0,79068.74977175373
572,TG,Telangana,Warangal Urban,0.28551614,1100804.0,0.28551614,791150.0,0.30014476,536383.0,0.2983285,405069.0,0.29985,270382.0,0.25709873,247255.0,0.24028681,147235.0,3498278.0,1.767244595945014,1.8399398586800622,1.6942416665324567,2029761.6173001637,1468516.3826998363,0.0,0,12001.164969745856,0,79068.74977175373
573,TG,Telangana,Yadadri Bhuvanagiri,0.27394584,1118420.0,0.27394584,813929.0,0.2921805,515116.0,0.2868266,382021.0,0.28749040000000003,264289.0,0.24895726,241959.0,0.23450887,145500.0,3481234.0,2.0643880126024765,2.1625166147120956,1.9656979708894047,1937373.997008905,1543860.002991095,0.0,0,18178.901038272816,0,78683.51801741352
574,TR,Tripura,Dhalai,0.26381758,143995.0,0.26381758,88291.0,0.2854806,55128.0,0.28016409999999997,40420.0,0.28351420000000005,23867.0,0.24721771,15633.0,0.23420998,10769.0,378103.0,0.7468959641039313,1.3912817693022075,0.07750298239920694,268880.6635298706,0.0,116696.95675171468,0,32.32386400418153,0,43516.17058187768
575,TR,Tripura,Gomati,0.2670553,301816.0,0.2670553,203742.0,0.28791773,133329.0,0.28452653,103347.0,0.28940755,64293.0,0.2519768,39522.0,0.23632762,29609.0,875658.0,0.9667553996878285,1.5108541660885655,0.4049346621512757,618949.2591771311,0.0,284845.14365416387,0,66.93839395641953,0,100780.1654559362
576,TR,Tripura,Khowai,0.26381758,143995.0,0.26381758,88291.0,0.2854806,55128.0,0.28016409999999997,40420.0,0.28351420000000005,23867.0,0.24721771,15633.0,0.23420998,10769.0,378103.0,0.0,0.6425001776039734,0.0,272452.3236801956,0.0,107276.79586459108,1,0.0,0,43516.17058187768
577,TR,Tripura,North Tripura,0.26989716,253112.0,0.26989716,161766.0,0.29133955,100544.0,0.28943616,78064.0,0.29421642,49507.0,0.25748792,30135.0,0.23994395,20632.0,693760.0,0.996550907979177,1.5224140505879973,0.45415185904907496,486186.0742711171,0.0,222597.5268708774,0,78.27071105915645,0,79845.3820860545
578,TR,Tripura,Sipahijala,0.29302233,529084.0,0.29302233,411340.0,0.30953455,277330.0,0.31415287,222389.0,0.32322952,141393.0,0.2821548,82319.0,0.25583214,60925.0,1724780.0,0.9973168602538719,1.347992814644524,0.6393636559417493,1181485.637370545,0.0,551764.0833370276,0,195.07876575563918,0,198506.2818761316
579,TR,Tripura,South Tripura,0.2670553,301816.0,0.2670553,203742.0,0.28791773,133329.0,0.28452653,103347.0,0.28940755,64293.0,0.2519768,39522.0,0.23632762,29609.0,875658.0,0.9911098980477054,1.6069960058255184,0.3524188756319192,572746.6031044001,0.0,347143.3319301584,0,75.31362429030331,0,100780.1654559362
580,TR,Tripura,Unokoti,0.26989716,253112.0,0.26989716,161766.0,0.29133955,100544.0,0.28943616,78064.0,0.29421642,49507.0,0.25748792,30135.0,0.23994395,20632.0,693760.0,0.0,0.0,0.0,478431.3888603915,0.0,253343.15710816006,0,0.0,0,79845.3820860545
581,TR,Tripura,West Tripura,0.29302233,529084.0,0.29302233,411340.0,0.30953455,277330.0,0.31415287,222389.0,0.32322952,141393.0,0.2821548,82319.0,0.25583214,60925.0,1724780.0,1.3876779729325697,1.63506788619594,1.1366883095620415,1142022.6279484918,0.0,606900.2357403823,125,1419.0917616503264,0,198506.2818761316
582,UP,Uttar Pradesh,Agra,0.30541387,1883546.0,0.30541387,988357.0,0.31484229999999996,565524.0,0.32108190000000003,425731.0,0.3260321,263780.0,0.28416106,170695.0,0.25891176,113398.0,4411031.0,2.6140690799283064,2.727793358251917,2.499590033884354,1946037.5562006226,143988.15336047206,2320959.2904389054,46,60401.94427241987,0,211471.45041104627
583,UP,Uttar Pradesh,Aligarh,0.2913441,1578924.0,0.2913441,799365.0,0.30358648,452115.0,0.3039325,335293.0,0.30850120000000003,215272.0,0.26822034,153055.0,0.24638079,104340.0,3638364.0,2.6389384743280497,2.770438129776137,2.5064286198319614,2246675.564911358,8142.894564271672,1383545.5405243703,0,9734.518157002742,0,174428.6340774608
584,UP,Uttar Pradesh,Ambedkar Nagar,0.26672676,1012908.0,0.26672676,486586.0,0.28480559999999994,295794.0,0.27859629999999996,219435.0,0.28125072,145678.0,0.24470314,135025.0,0.23133284,86531.0,2381957.0,1.9292759964102726,2.0310506081228716,1.8268973205394987,1500619.2972283508,86936.6352948012,794401.0674768479,0,23213.805564074686,0,114194.59568675545
585,UP,Uttar Pradesh,Amethi,0.25900322,1625158.0,0.25900322,751717.0,0.2796363,478581.0,0.27217725,349641.0,0.27429467,237312.0,0.23911335,210082.0,0.22754307,132770.0,3785261.0,3.1764878959543275,3.259551259195388,3.093022603560379,2320065.057643372,52348.83310137456,1412844.1092552533,3,32551.96063341141,1,181471.0968602051
586,UP,Uttar Pradesh,Amroha,0.28226975,835081.0,0.28226975,392202.0,0.29601547,229827.0,0.2943655,161448.0,0.29789877,97193.0,0.25949678,74493.0,0.24067411,44163.0,1834407.0,2.798727240668155,3.0375149141991193,2.556587501856523,1094754.2557676404,5230.67846221244,734416.0657701471,6,17967.2731392476,0,87944.22640289224
587,UP,Uttar Pradesh,Auraiya,0.27220866,569695.0,0.27220866,286641.0,0.28945294,183171.0,0.28580496,137592.0,0.28938517,86889.0,0.25138688,71316.0,0.23596978,43849.0,1379153.0,2.7948400819016044,3.139003021479626,2.4436704003273597,757077.161754671,71772.60287265945,550298.2353726695,5,23315.093492446154,0,66118.66596465673
588,UP,Uttar Pradesh,Ayodhya,0.26974252,1033963.0,0.26974252,500869.0,0.28716135,313374.0,0.28259698,229774.0,0.28545538,154975.0,0.2476674,132150.0,0.23480001,80207.0,2445312.0,2.509604989689785,2.7126480351718723,2.3041434051012657,1545805.9706679957,62524.46622172091,836950.5631102833,31,17681.428248163855,1,117231.92953020199
589,UP,Uttar Pradesh,Azamgarh,0.263004,2035364.0,0.263004,894879.0,0.28218335,545678.0,0.27489474,420198.0,0.27668667,292068.0,0.24168135,245100.0,0.22919406,162786.0,4596073.0,2.4450953270809546,2.5163159766534493,2.3735793915359085,2826723.8891762155,197828.07461396116,1571487.0362098233,34,50721.34117694849,0,220342.6417780897
590,UP,Uttar Pradesh,Baghpat,0.27627122,536494.0,0.27627122,280646.0,0.2932732,159625.0,0.28933632,123651.0,0.29198498,84808.0,0.25483254,62081.0,0.23716877,47659.0,1294964.0,3.1000799438063615,3.241549057691121,2.9574409695605866,638700.2080181167,28549.430910793366,627714.36107109,0,12202.156196914566,0,62082.51887372592
591,UP,Uttar Pradesh,Bahraich,0.26297057,1610384.0,0.26297057,665362.0,0.28177992,455673.0,0.2755916,298673.0,0.27819648,187646.0,0.24226342,167102.0,0.22956344,91494.0,3476334.0,2.2262454726343037,2.4731586652638153,1.97574649053611,2195584.0503716567,124527.27243642043,1156206.677191923,16,34170.72167032851,0,166660.67254871575
592,UP,Uttar Pradesh,Ballia,0.26375523,1348227.0,0.26375523,627707.0,0.28305697,414973.0,0.27627426,309389.0,0.27850097,212203.0,0.24418339,174923.0,0.23088494,115502.0,3202924.0,1.9010956277413102,2.379034466041018,1.4095365744049286,1874706.4377900641,223190.132617682,1104987.4295922539,40,46080.483136004084,1,153552.98655492332
593,UP,Uttar Pradesh,Balrampur,0.26229334,1008103.0,0.26229334,407110.0,0.28173667,258605.0,0.274787,183734.0,0.27709028,124824.0,0.24205469,100049.0,0.22953178,59074.0,2141499.0,2.270732860567322,2.329242051664363,2.2120245297582124,1199585.239272236,106016.2904956725,835897.4702320916,0,29159.317286748636,0,102666.67805866819
594,UP,Uttar Pradesh,Banda,0.27185702,781075.0,0.27185702,339357.0,0.28837729999999995,234903.0,0.28440493,173624.0,0.28817368,109524.0,0.24956370000000003,93237.0,0.23458829999999997,62549.0,1794269.0,1.2573219024507343,1.5677288038377533,0.941226679692871,823574.1782839803,131450.7987209874,839242.0229950323,2,26637.3074562911,1,86019.95040560304
595,UP,Uttar Pradesh,Barabanki,0.26482025,1404642.0,0.26482025,638693.0,0.28362846,414933.0,0.27766103,294561.0,0.28055996,183063.0,0.24386045,166619.0,0.23105961,95587.0,3198098.0,2.331836413558171,2.4843182887568322,2.1779945759780976,1989090.0282629307,161105.6843970063,1047867.287340063,35,34785.226221771714,1,153321.62086747208
596,UP,Uttar Pradesh,Bareilly,0.29471266,1966780.0,0.29471266,927185.0,0.30518535,555630.0,0.30865896,396603.0,0.3151123,236113.0,0.27056682,181826.0,0.25343573,96202.0,4360339.0,3.0685873059950284,3.1405378086630655,2.9963354214911044,2420870.9942199723,147120.89462854364,1792258.111151484,89,49004.58955686299,0,209041.19980427503
597,UP,Uttar Pradesh,Basti,0.2597374,1091467.0,0.2597374,482570.0,0.2803113,303328.0,0.2727812,215937.0,0.27476987,152406.0,0.23978126,134729.0,0.22796382,76756.0,2457193.0,2.664931257590396,2.7885154695557413,2.540455213904589,1553478.2281115453,30371.757249769056,873319.0146386856,24,15481.845269167346,0,117801.52251250786
598,UP,Uttar Pradesh,Bhadohi,0.26955235,706316.0,0.26955235,325978.0,0.28735109999999997,195750.0,0.28215706,135993.0,0.28403953,89140.0,0.24770875,74380.0,0.23353836,46400.0,1573957.0,2.059957809812703,2.12073826847221,1.9989624221525855,838443.2319096009,159919.446589689,575594.3215007101,0,35342.869375772425,0,75457.86227179522
599,UP,Uttar Pradesh,Bijnor,0.28207836,1603979.0,0.28207836,800597.0,0.29547825,447934.0,0.29345426,338371.0,0.29804477,205095.0,0.26009798,150642.0,0.24232414,94449.0,3641067.0,2.8976249002626626,3.161428848475444,2.629723720421994,2065144.3031203616,76669.28770567873,1499247.4091739596,6,39723.92776695426,0,174558.21995669426
600,UP,Uttar Pradesh,Budaun,0.27358368,1730373.0,0.27358368,705678.0,0.28998336,435821.0,0.28611514,312587.0,0.28985873,194588.0,0.252833,149901.0,0.23763615,79705.0,3608653.0,2.658645821230313,3.03405832771619,2.2748809558434964,2042023.9522205607,118621.0657644386,1448002.9820150007,5,34211.7910974537,0,173004.24411893124
601,UP,Uttar Pradesh,Bulandshahr,0.28068396,1485612.0,0.28068396,760642.0,0.29622787,429535.0,0.29415995,324414.0,0.29703164,213201.0,0.25823379999999996,155294.0,0.24089397,104313.0,3473011.0,2.718969465722277,2.778206947994959,2.659527846664548,1807137.398796254,55999.05197316222,1609868.5492305837,6,40312.789622079734,0,166501.36293839655
602,UP,Uttar Pradesh,Chandauli,0.26750195,832785.0,0.26750195,389910.0,0.28530636,252173.0,0.28012398,184827.0,0.2825586,123986.0,0.24563037,102314.0,0.23226072,61467.0,1947462.0,2.1857668500639154,2.314268122014904,2.056301090830522,1018857.1127214541,167667.1932370274,760933.6940415185,4,34430.1222555961,1,93364.25288337284
603,UP,Uttar Pradesh,Chitrakoot,0.26463363,453774.0,0.26463363,184272.0,0.2833782,126337.0,0.2778387,87891.0,0.28071314,56309.0,0.24399614,49393.0,0.23117743,30967.0,988943.0,2.0190417722646297,2.3546697537571273,1.6767536258802886,520752.57446885854,66050.39895724104,402140.0265739004,0,18076.850406607777,0,47411.4125663255
604,UP,Uttar Pradesh,Deoria,0.26496363,1335469.0,0.26496363,610867.0,0.28420803,382315.0,0.2778199,282393.0,0.2798192,198410.0,0.24451394,168869.0,0.23106177,113940.0,3092263.0,2.4112045857468374,2.8673635923665386,1.9426545318234738,2028505.069974436,111494.658569274,952230.27145629,33,27523.901865654407,0,148247.73202963505
605,UP,Uttar Pradesh,Etah,0.27079162,787953.0,0.27079162,361419.0,0.28797399999999995,219923.0,0.28359514,163784.0,0.28692399999999996,105323.0,0.25009888,78927.0,0.23455273,53177.0,1770506.0,2.766337482757909,2.9833749220834096,2.546534357046334,1016918.210447471,94109.96265601134,659477.8268965177,0,28662.208084630016,0,84880.71649948956
606,UP,Uttar Pradesh,Etawah,0.28003979999999995,642412.0,0.28003979999999995,337221.0,0.29520032,205448.0,0.29342052,156578.0,0.29804865,101871.0,0.25785854,81713.0,0.2400698,54202.0,1579445.0,2.477666707998396,2.605610930540998,2.3487663732108945,934117.8441648458,52693.89480197476,592612.2610331795,21,15401.833950433733,1,75720.96523340575
607,UP,Uttar Pradesh,Farrukhabad,0.27937853,823727.0,0.27937853,400857.0,0.2942528,238434.0,0.29259506,172719.0,0.29714358,111858.0,0.25791246,88454.0,0.24120189999999997,46483.0,1882532.0,2.5321655025709937,2.6214590589364093,2.4424072935921126,1129802.5714987947,36610.8725581445,716111.5559430608,7,15536.358209928305,1,90251.41117466819
608,UP,Uttar Pradesh,Fatehpur,0.26770136,1109703.0,0.26770136,515127.0,0.2858717,337947.0,0.2800864,265884.0,0.28255635,170952.0,0.24618727,140207.0,0.23197070000000003,84388.0,2624208.0,3.1569236095717943,3.260035001082486,3.053192132932667,1593686.5287398673,0.0,1050259.1307985967,7,18872.200437534964,0,125808.47242748259
609,UP,Uttar Pradesh,Firozabad,0.29086290000000004,1087250.0,0.29086290000000004,533904.0,0.30311677,310558.0,0.30318892,233172.0,0.30689514,144490.0,0.2667002,98791.0,0.2458318,69408.0,2477573.0,1.9596433942469185,2.058514919997128,1.8602018707932908,1321677.088207841,56309.91095150332,1099586.0008406558,0,17779.10653163066,0,118778.57031819707
610,UP,Uttar Pradesh,Gautam Buddha Nagar,0.31818792,631781.0,0.31818792,383867.0,0.32994613,242920.0,0.33433670000000004,160047.0,0.33749437,88629.0,0.29606417,58422.0,0.26523775,41811.0,1607477.0,2.44242444292767,2.5812463990458876,2.3024761717866857,706389.3158996238,13187.83308027091,887894.8510201053,5,13210.872396175624,1,77064.86141049505
611,UP,Uttar Pradesh,Ghaziabad,0.32630479999999995,1819432.0,0.32630479999999995,1071637.0,0.33463000000000004,666704.0,0.34304309999999993,473167.0,0.34971124,277230.0,0.30596495,173585.0,0.27253792,109148.0,4590903.0,2.2837767958480297,2.3667359034799746,2.2004167698145567,2078854.909014517,0.0,2525275.0157037987,41,30520.771318072144,0,220094.78421403604
